sample_id,target,a1,a2,a3,a4,a5,a6,a7,a8
63,Sb2,-3.742862724578289,12.193266650587647,8.001853196103099,2.1671941052062405,-0.4167079781722267,1.3793059225295023,-0.2384980672063261,0.7964890263068778
64,Sb2,1.1964049343874494,14.665121732503959,4.256704510609119,1.7576052119700984,-0.5002156254833611,1.2881526125547529,0.014182810573601748,0.7131327120724918
65,Sb2,4.096830220362822,25.67164406940907,9.37280436344066,2.5240011211040465,-0.6621872579952506,0.7547072498584585,-0.017779416265163342,0.5826574696815146
66,Sb2,1.58896055128274,2.0582578908201308,5.506806853405467,2.29873881764768,-1.010773733353021,0.2913418525483726,-0.07839794329546029,0.4829559731104664
67,Sb2,-0.7377412718757408,6.551777491316483,9.369134749557517,4.573564385892072,-0.33486838818213505,0.16487393807504375,0.22355733970000513,0.0970064786715634
68,Sb2,-1.2464103315701742,16.34636150996119,5.452288377374395,2.1230964928576164,-0.046056857287287555,2.783440876640605,0.0894425800005612,0.9356417540885
69,Sb2,-3.6091391905166086,25.243807901647884,7.883262998193274,3.970004438516491,0.06149441433553576,2.0352467678999195,0.2932641473018967,0.8677008847266963
70,Sb2,-3.94891599220019,11.110593212263861,9.593075161533417,1.0179670603858202,-1.191184078252098,0.17113716907271784,-0.16243790940869587,0.36803809475057514
71,Sb2,-3.6198723987048416,10.207914333513154,8.89745974492599,1.062533309678776,-1.069038367892366,0.11638210102521766,0.01888261464256613,0.7871417620651494
72,Sb2,-3.534976874628867,17.89281956885588,4.897375820612835,1.9434584669953618,-0.5254984331409039,1.072534923073188,-0.022680660860063335,0.6809171796251728
73,Sb2,3.4121450186288254,21.497519697039127,5.427332664015825,1.4439577223738107,-0.8397661923949726,0.8735609883961314,-0.14294452093308455,0.4135378204042758
74,Sb2,2.252181305586785,26.00724509716762,7.045861028135957,2.2085608601053535,-1.0197537523268936,0.7039892179788896,0.0032530005208838233,0.4855047638606692
75,Sb2,-2.3020361744412865,12.660976854972201,3.7347068402437187,1.367863855686051,0.00704980734053251,2.999405182396641,0.30231689303424664,0.7393426119970596
76,Sb2,-5.579798560482683,13.962447019027017,11.925265232623927,3.4952593031582038,-1.183112578106065,0.2050657467107571,0.05902540091589464,0.117734952715055
77,Sb2,-4.498257928277999,10.256765238439076,8.611706325502611,4.453549469666288,-0.8309168072704913,0.9017787703301873,0.07598455056116893,0.34991842781726884
78,Sb2,-0.9205904059679991,10.219043896046108,2.253128158985605,1.2135003584900736,-0.8584219054218123,1.1474911777614387,0.03306776811694603,0.5707311366139602
79,Sb2,-0.9152198497589628,10.76492695951635,6.650861637181186,2.5833832695822165,-1.3236303885804943,0.38206430505228217,-0.11245327527868791,0.2685935343975446
80,Sb2,0.25202656050056405,9.465238112603346,3.4146161509178343,1.9914484039113582,-0.9349774222829187,1.213927204687858,0.06936613680402003,0.5019854130300652
81,Sb2,0.3129689633393382,6.269665752686121,8.899491702542022,2.996153008418236,-1.2065254704881538,1.017756135019238,-0.04968604389615686,0.38639991037128435
82,Sb2,-2.6070935574158227,19.248851952093474,9.09563957219924,1.0009050517731897,-0.6407955278561428,0.47794042600932474,-0.10059609606075473,0.7859168009439508
83,Sb2,1.104801714126069,14.755671947457433,8.3662688313165,3.817868549929125,-1.2747468437790068,0.4358006107790235,0.0037992235601374998,0.36719374195243204
84,Sb2,-1.4159230396655582,13.246646873140396,5.68036878744753,2.1239073556053634,-0.9569392137590441,2.1218456311933647,-0.1830577984622403,0.6367894907142895
85,Sb2,-0.4547404352398552,9.182347666711825,7.28227347309708,1.966531175111084,-1.22677979906164,0.5133540481855865,-0.0781289523798946,0.3759442969333251
86,Sb2,0.24181263488789512,11.840858874529163,5.414538917721337,2.7424240265984783,-1.07923136447353,0.450543534864943,-0.040889259751530196,0.4075154476588278
87,Sb2,-0.9798648957160885,11.45827042863247,7.878656514387948,2.681403668281041,-1.2029729769387343,0.5680193381815577,-0.0669047493432793,0.3989933081334976
88,Sb2,1.2518598272390362,12.104339903047633,4.779342790312905,3.6682002086590533,-0.8457574471156518,0.8189991719187797,-0.05739296954164483,0.5491784081106069
89,Sb2,-0.5520505817095424,12.665779583999644,5.419757826082468,2.475801976214894,-1.1374633129399054,0.5358389713959496,0.1536315716948094,0.4268118732944501
90,Sb2,1.06129738106834,10.49059381825774,5.171512551944067,2.249540076673873,-1.19041784465168,0.3904094495855508,-0.11083559974606602,0.35387944608035027
91,Sb2,-1.2124680596452362,11.378086320193038,6.690984783238781,3.055477958192948,-1.0964265898404972,0.7177703460043806,-0.026309382092076092,0.41596800431442843
92,Sb2,-0.3123840922265725,10.225447920980171,8.0095652020348,4.034788061495847,-1.1427080494710329,0.5877828015867973,-0.08522916453105177,0.38424949105331097
